ocid,release_id,date,buyer_name,buyer_id,tender_id,tender_title,mainProcurementCategory,tender_minValue,tender_datePublished,tender_status,award_id,award_title,award_date,award_value,award_supplier
ocds-20h3g7-29380127,ocds-20h3g7-29380127-2,2015-11-02T00:00:00.000000Z,,D72,29380127,Pengadaan Ban Kendaraan Operasional Oleh Sudin Penaggulangan Kebakaran dan Penyelamatan Kota Administrasi Jakarta Pusat (Lelang Ulang),goods,383044200.0,2015-10-20T00:00:00.000000Z,complete,29380127-1,Pengadaan Ban Kendaraan Operasional Oleh Sudin Penaggulangan Kebakaran dan Penyelamatan Kota Administrasi Jakarta Pusat (Lelang Ulang),2015-11-02T00:00:00.000000Z,235356000.0,CV. SUANKEN MANDIRI
ocds-20h3g7-29382127,ocds-20h3g7-29382127-1,2015-10-16T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29382127,"Belanja Jasa Asuransi, Perbankan dan Keuangan  ",services,750000000.0,2015-09-28T00:00:00.000000Z,complete,29382127-1,"Belanja Jasa Asuransi, Perbankan dan Keuangan  ",2015-10-16T00:00:00.000000Z,709000000.0,PT. ASURANSI UMUM BUMIPUTERA MUDA 1967
ocds-20h3g7-29383127,ocds-20h3g7-29383127-1,2015-10-09T00:00:00.000000Z,,D71,29383127,Perbaikan Jalan Lingkungan Taman Marga Satwa Ragunan,works,2665711705.0,2015-09-28T00:00:00.000000Z,complete,29383127-1,Perbaikan Jalan Lingkungan Taman Marga Satwa Ragunan,2015-10-09T00:00:00.000000Z,2098766000.0,PT. KARYA BANGUN SEMESTA
ocds-20h3g7-29384127,ocds-20h3g7-29384127-2,2015-10-12T00:00:00.000000Z,,D72,29384127,Rehab Kantor Lurah Kebon Kacang Jakarta Pusat,works,2628928000.0,2015-09-29T00:00:00.000000Z,complete,29384127-1,Rehab Kantor Lurah Kebon Kacang Jakarta Pusat,2015-10-12T00:00:00.000000Z,2344317000.0,PT.JAPAYASAPRIMA KONSTRUKSINDO
ocds-20h3g7-29389127,ocds-20h3g7-29389127-1,2015-10-09T00:00:00.000000Z,,D71,29389127,Peningkatan Kualitas Normalisasi Instalasi Penerangan Jalan Umum  Non Toll,works,847110932.25,2015-09-29T00:00:00.000000Z,complete,29389127-1,Peningkatan Kualitas Normalisasi Instalasi Penerangan Jalan Umum  Non Toll,2015-10-09T00:00:00.000000Z,820483180.0,PT. MUTIARA INTRAREKSA
ocds-20h3g7-29390127,ocds-20h3g7-29390127-1,2015-10-09T00:00:00.000000Z,,D71,29390127,"Pembangunan/Peningkatan Kualitas Penerangan Jalan Umum dengan Armature LED 200 Watt Smart System di Jl. Brawijaya Raya, Jl. Denpasar Raya dan Jl. Nipah Raya",works,2069828116.95,2015-09-29T00:00:00.000000Z,complete,29390127-1,"Pembangunan/Peningkatan Kualitas Penerangan Jalan Umum dengan Armature LED 200 Watt Smart System di Jl. Brawijaya Raya, Jl. Denpasar Raya dan Jl. Nipah Raya",2015-10-09T00:00:00.000000Z,1946395000.0,PT. MENATA CITRA UTAMA
ocds-20h3g7-29391127,ocds-20h3g7-29391127-1,2015-10-09T00:00:00.000000Z,,D71,29391127,Pembangunan Pencahayaan Kota Pada Jalan Inspeksi sisi Kali Sarua,works,414271715.0,2015-09-29T00:00:00.000000Z,complete,29391127-1,Pembangunan Pencahayaan Kota Pada Jalan Inspeksi sisi Kali Sarua,2015-10-09T00:00:00.000000Z,385460900.0,PT. Lumina Marnaek
ocds-20h3g7-29392127,ocds-20h3g7-29392127-1,2015-10-09T00:00:00.000000Z,,D71,29392127,Pembangunan Pencahayaan Kota Pada Jalan Inspeksi Sisi Kali Pesanggrahan ,works,470580000.0,2015-09-29T00:00:00.000000Z,complete,29392127-1,Pembangunan Pencahayaan Kota Pada Jalan Inspeksi Sisi Kali Pesanggrahan ,2015-10-09T00:00:00.000000Z,439316130.0,REDITHON KARYA ABADI
ocds-20h3g7-29393127,ocds-20h3g7-29393127-2,2015-10-12T00:00:00.000000Z,,D72,29393127,Rehab Kantor lurah Utan Panjang Jakarta Pusat,works,1904808000.0,2015-10-01T00:00:00.000000Z,complete,29393127-1,Rehab Kantor lurah Utan Panjang Jakarta Pusat,2015-10-12T00:00:00.000000Z,1637591000.0,CV. KRISTAHAS MULIA
ocds-20h3g7-29394127,ocds-20h3g7-29394127-1,2015-10-13T00:00:00.000000Z,,D74,29394127,Penyelesaian Rehab Total Puskesmas Kelurahan Halim II,works,774093000.0,2015-10-02T00:00:00.000000Z,complete,29394127-1,Penyelesaian Rehab Total Puskesmas Kelurahan Halim II,2015-10-13T00:00:00.000000Z,657800000.0,PT. RINGOTUA PERSADA
ocds-20h3g7-29396127,ocds-20h3g7-29396127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29396127,Perancangan Dasar Rusun Rawa Bebek,services,243620914.9,2015-09-30T00:00:00.000000Z,complete,29396127-1,Perancangan Dasar Rusun Rawa Bebek,2015-11-04T00:00:00.000000Z,230257500.0,PT. CAKRA MANGGILINGAN JAYA
ocds-20h3g7-29397127,ocds-20h3g7-29397127-2,2015-10-13T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29397127,Pelaksanaan Fisik Renovasi Ruang Rapat Mandala Wisata Lantai I dan II,works,1236280000.0,2015-10-02T00:00:00.000000Z,complete,29397127-1,Pelaksanaan Fisik Renovasi Ruang Rapat Mandala Wisata Lantai I dan II,2015-10-13T00:00:00.000000Z,1146570000.0,PT. LESTARIJAYA EKAPERTIWI
ocds-20h3g7-29398127,ocds-20h3g7-29398127-1,2015-10-23T00:00:00.000000Z,Pemerintah Daerah Kabupaten Brebes,D123,29398127,Penyelesaian Rehab Total Puskesmas Kelurahan Jati I,works,854337000.0,2015-10-13T00:00:00.000000Z,complete,29398127-1,Penyelesaian Rehab Total Puskesmas Kelurahan Jati I,2015-10-23T00:00:00.000000Z,759000000.0,CV. SIHYONG JAYA PERSADA
ocds-20h3g7-29399127,ocds-20h3g7-29399127-1,2015-10-13T00:00:00.000000Z,,D74,29399127,Penyelesaian Rehab Total Puskesmas Kelurahan Rawa Bunga,works,1300069000.0,2015-09-29T00:00:00.000000Z,complete,29399127-1,Penyelesaian Rehab Total Puskesmas Kelurahan Rawa Bunga,2015-10-13T00:00:00.000000Z,1168302000.0,CV. Jasa Konstruksi Raya
ocds-20h3g7-29400127,ocds-20h3g7-29400127-1,2015-10-22T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29400127,Pengadaan Filling Kabinet BPTSP,goods,2916995730.0,2015-09-29T00:00:00.000000Z,complete,29400127-1,Pengadaan Filling Kabinet BPTSP,2015-10-22T00:00:00.000000Z,1580877100.0,CV. RICHARDO JAYA
ocds-20h3g7-29401127,ocds-20h3g7-29401127-2,2015-10-19T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29401127,Jasa Konsultansi Pengawasan Rehab Gedung KPUD Jakarta Utara,services,198907500.0,2015-09-29T00:00:00.000000Z,complete,29401127-1,Jasa Konsultansi Pengawasan Rehab Gedung KPUD Jakarta Utara,2015-10-19T00:00:00.000000Z,191620000.0,PT. Galih Karsa Utama
ocds-20h3g7-29402127,ocds-20h3g7-29402127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29402127,Perancangan Dasar Komplek Rusun Pondok Pinang Jakarta Selatan,services,498463414.9,2015-09-30T00:00:00.000000Z,complete,29402127-1,Perancangan Dasar Komplek Rusun Pondok Pinang Jakarta Selatan,2015-11-04T00:00:00.000000Z,356281512.4,PT. NUSANTARA CITRA KONSULTAN
ocds-20h3g7-29403127,ocds-20h3g7-29403127-1,2015-10-09T00:00:00.000000Z,,D71,29403127,Pengadaan U ditch + tutup + box curvert ,goods,999923900.0,2015-09-29T00:00:00.000000Z,complete,29403127-1,Pengadaan U ditch + tutup + box curvert ,2015-10-09T00:00:00.000000Z,792297000.0,CV. Megpro Aneka Sejahtera
ocds-20h3g7-29404127,ocds-20h3g7-29404127-3,2015-10-23T00:00:00.000000Z,,D73,29404127,Penyelenggaraan Pekan Rakyat Jakarta di tingkat Kota Administrasi Jakarta Barat,services,758360008.0,2015-09-29T00:00:00.000000Z,complete,29404127-1,Penyelenggaraan Pekan Rakyat Jakarta di tingkat Kota Administrasi Jakarta Barat,2015-10-23T00:00:00.000000Z,540568086.0,PT. ANDEC NUSA TENGGARA
ocds-20h3g7-29405127,ocds-20h3g7-29405127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29405127,Perancangan Dasar Rusun Pengadegan,services,243620914.9,2015-09-30T00:00:00.000000Z,complete,29405127-1,Perancangan Dasar Rusun Pengadegan,2015-11-04T00:00:00.000000Z,230257500.0,PT. CAKRA MANGGILINGAN JAYA
ocds-20h3g7-29406127,ocds-20h3g7-29406127-2,2015-10-13T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29406127,Pelaksanaan Rehab Berat Gedung Sangkrini TMII,works,4034219000.0,2015-10-02T00:00:00.000000Z,complete,29406127-1,Pelaksanaan Rehab Berat Gedung Sangkrini TMII,2015-10-13T00:00:00.000000Z,3186585000.0,PT. LARIS TRIO BERSAUDARA
ocds-20h3g7-29407127,ocds-20h3g7-29407127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29407127,Perancangan Dasar Rusun Lokasi Binaan Tegal Alur,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29407127-1,Perancangan Dasar Rusun Lokasi Binaan Tegal Alur,2015-11-04T00:00:00.000000Z,194040000.0,PT. ARKONIN
ocds-20h3g7-29408127,ocds-20h3g7-29408127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29408127,Perancangan Dasar Rusun Lokasi Binaan Rawa Buaya,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29408127-1,Perancangan Dasar Rusun Lokasi Binaan Rawa Buaya,2015-11-04T00:00:00.000000Z,235565000.0,PT. PENTA REKAYASA
ocds-20h3g7-29409127,ocds-20h3g7-29409127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29409127,Perancangan Dasar Rusun Nagrak,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29409127-1,Perancangan Dasar Rusun Nagrak,2015-11-04T00:00:00.000000Z,235565000.0,PT. PENTA REKAYASA
ocds-20h3g7-29410127,ocds-20h3g7-29410127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29410127,Perancangan Dasar Rusun Daan Mogot,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29410127-1,Perancangan Dasar Rusun Daan Mogot,2015-11-04T00:00:00.000000Z,235565000.0,PT. PENTA REKAYASA
ocds-20h3g7-29414127,ocds-20h3g7-29414127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29414127,Perancangan Dasar Rusun Pulo Gebang,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29414127-1,Perancangan Dasar Rusun Pulo Gebang,2015-11-04T00:00:00.000000Z,193820000.0,PT. ARKONIN
ocds-20h3g7-29417127,ocds-20h3g7-29417127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29417127,Perancangan Dasar Rusun Penjaringan,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29417127-1,Perancangan Dasar Rusun Penjaringan,2015-11-04T00:00:00.000000Z,235565000.0,PT. PENTA REKAYASA
ocds-20h3g7-29418127,ocds-20h3g7-29418127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29418127,Perancangan Dasar Rusun BLK Pasar Rebo,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29418127-1,Perancangan Dasar Rusun BLK Pasar Rebo,2015-11-04T00:00:00.000000Z,199952500.0,PT. GIHON WAHANA CIPTA
ocds-20h3g7-29419127,ocds-20h3g7-29419127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29419127,Perancangan Dasar Rusun Penggilingan,services,243620914.9,2015-09-29T00:00:00.000000Z,complete,29419127-1,Perancangan Dasar Rusun Penggilingan,2015-11-04T00:00:00.000000Z,219257500.0,PT. GIHON WAHANA CIPTA
ocds-20h3g7-29420127,ocds-20h3g7-29420127-1,2015-10-16T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29420127,Perawatan Rutin Prasarana Jalan dan Jembatan di Prov. DKI Jakarta (Pekerjaan Pengecatan Marka Jalan),works,1440959465.0,2015-09-29T00:00:00.000000Z,complete,29420127-1,Perawatan Rutin Prasarana Jalan dan Jembatan di Prov. DKI Jakarta (Pekerjaan Pengecatan Marka Jalan),2015-10-16T00:00:00.000000Z,1017881614.94,CV. MADUMA STEEL STONE
ocds-20h3g7-29421127,ocds-20h3g7-29421127-1,2015-10-16T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29421127,Perbaikan dan Pemeliharaan Jalan dan Trotoar di Seluruh Koridor Busway (Pekerjaan Pengecatan Marka Jalan),works,1050415267.0,2015-09-29T00:00:00.000000Z,complete,29421127-1,Perbaikan dan Pemeliharaan Jalan dan Trotoar di Seluruh Koridor Busway (Pekerjaan Pengecatan Marka Jalan),2015-10-16T00:00:00.000000Z,941543000.0,CV.HARBANGAN UTAMA KARYA
ocds-20h3g7-29424127,ocds-20h3g7-29424127-1,2015-10-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29424127,Pengadaan Meja Kerja dan Meja Rapat BPTSP,goods,1473205250.0,2015-09-30T00:00:00.000000Z,complete,29424127-1,Pengadaan Meja Kerja dan Meja Rapat BPTSP,2015-10-29T00:00:00.000000Z,907324000.0,CV. REFOLINDO INDORAYA
ocds-20h3g7-29425127,ocds-20h3g7-29425127-1,2015-10-23T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29425127,Penyedaan Peralatan Pendukung Alat Ukur Geodesi (Total Station),goods,1232000000.0,2015-09-30T00:00:00.000000Z,complete,29425127-1,Penyedaan Peralatan Pendukung Alat Ukur Geodesi (Total Station),2015-10-23T00:00:00.000000Z,1224300000.0,PT. PASPALLUM
ocds-20h3g7-29428127,ocds-20h3g7-29428127-1,2015-11-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29428127,"Belanja Jasa Konsultansi Perencanaan (Planning) Design Rusun dan Terminal Terpadu Tanah Merdeka, Cilincing, Jakarta Utara  ",services,499453414.0,2015-09-30T00:00:00.000000Z,complete,29428127-1,"Belanja Jasa Konsultansi Perencanaan (Planning) Design Rusun dan Terminal Terpadu Tanah Merdeka, Cilincing, Jakarta Utara  ",2015-11-04T00:00:00.000000Z,447150000.0,PT. ARKONIN
ocds-20h3g7-29432127,ocds-20h3g7-29432127-1,2015-10-28T00:00:00.000000Z,,D73,29432127,Perawatan Berat Gedung SDN Kedaung Kaliangke 10/04,works,1637354000.0,2015-10-01T00:00:00.000000Z,complete,29432127-1,Perawatan Berat Gedung SDN Kedaung Kaliangke 10/04,2015-10-28T00:00:00.000000Z,1385515000.0,PT. GUNUNG HENUK JAYA
ocds-20h3g7-29433127,ocds-20h3g7-29433127-1,2015-10-29T00:00:00.000000Z,,D73,29433127,"Perawatan Berat Gedung SDN Krukut 01, 03, 04",works,1784350000.0,2015-10-01T00:00:00.000000Z,complete,29433127-1,"Perawatan Berat Gedung SDN Krukut 01, 03, 04",2015-10-29T00:00:00.000000Z,1695191253.73,CV. BATUHOLING PERSADA JAYA
ocds-20h3g7-29434127,ocds-20h3g7-29434127-1,2015-10-28T00:00:00.000000Z,,D73,29434127,Perawatan Berat Gedung SDN Kamal 03,works,1340154000.0,2015-10-01T00:00:00.000000Z,complete,29434127-1,Perawatan Berat Gedung SDN Kamal 03,2015-10-28T00:00:00.000000Z,1179319000.0,HEROS PUTRA GEMILANG
ocds-20h3g7-29435127,ocds-20h3g7-29435127-1,2015-10-28T00:00:00.000000Z,,D73,29435127,Perawatan Berat Gedung SDN Jembatan Besi 01/02,works,1327575000.0,2015-10-01T00:00:00.000000Z,complete,29435127-1,Perawatan Berat Gedung SDN Jembatan Besi 01/02,2015-10-28T00:00:00.000000Z,1127500000.0,PT. TIMBANG CIPTA LAKSANA
ocds-20h3g7-29436127,ocds-20h3g7-29436127-1,2015-11-06T00:00:00.000000Z,,D73,29436127,Perawatan Berat Gedung SDN Cengkareng Barat 01-12,works,1766530000.0,2015-10-01T00:00:00.000000Z,complete,29436127-1,Perawatan Berat Gedung SDN Cengkareng Barat 01-12,2015-11-06T00:00:00.000000Z,1519118000.0,PT. LAMDOR KONSTRUKSI
ocds-20h3g7-29438127,ocds-20h3g7-29438127-1,2015-10-29T00:00:00.000000Z,,D73,29438127,Perawatan Berat Gedung SDN Pegadungan 04,works,467252000.0,2015-10-01T00:00:00.000000Z,complete,29438127-1,Perawatan Berat Gedung SDN Pegadungan 04,2015-10-29T00:00:00.000000Z,407340540.61,PT. GOHAS TIAN GEMILANG
ocds-20h3g7-29439127,ocds-20h3g7-29439127-1,2015-10-13T00:00:00.000000Z,,D75,29439127,1.08.10.027 Penataan Koridor Kawasan Jalan Bugis,works,2299557000.0,2015-09-30T00:00:00.000000Z,complete,29439127-1,1.08.10.027 Penataan Koridor Kawasan Jalan Bugis,2015-10-13T00:00:00.000000Z,1976388831.0,PT. JUMINDO INDAH PERKASA
ocds-20h3g7-29441127,ocds-20h3g7-29441127-1,2015-10-15T00:00:00.000000Z,,D75,29441127,"1.08.10.036 Peningkatan Taman di Kecamatan Kelapa Gading (Taman Taman Bongo, Taman Jl. Pulau Penyengat III dan Jl. Pulau Penyengat Timur RW 03 Kel. Kelapa Gading Barat, Taman RT 01 RW 20 Kel. Pegangsa",works,942354386.0,2015-09-30T00:00:00.000000Z,complete,29441127-1,"1.08.10.036 Peningkatan Taman di Kecamatan Kelapa Gading (Taman Taman Bongo, Taman Jl. Pulau Penyengat III dan Jl. Pulau Penyengat Timur RW 03 Kel. Kelapa Gading Barat, Taman RT 01 RW 20 Kel. Pegangsa",2015-10-15T00:00:00.000000Z,831262626.0,PT. SITAU NAMONANG
ocds-20h3g7-29442127,ocds-20h3g7-29442127-1,2015-10-13T00:00:00.000000Z,,D75,29442127,"1.08.10.044 Peningkatan Taman di Kecamatan Kelapa Gading (Taman Gading Indah, Taman Interaktif RW 02 Kel. Kelapa Gading Barat, Taman Kelapa Puan IV, Taman Kelapa Puan I, Taman Simponi Mas, Taman H. Oy",works,1150662212.0,2015-09-30T00:00:00.000000Z,complete,29442127-1,"1.08.10.044 Peningkatan Taman di Kecamatan Kelapa Gading (Taman Gading Indah, Taman Interaktif RW 02 Kel. Kelapa Gading Barat, Taman Kelapa Puan IV, Taman Kelapa Puan I, Taman Simponi Mas, Taman H. Oy",2015-10-13T00:00:00.000000Z,978066908.0,PT. MAFIR SENTOSA LESTARI
ocds-20h3g7-29444127,ocds-20h3g7-29444127-1,2015-10-20T00:00:00.000000Z,,D75,29444127,"Pembangunan/Peningkatan Saluran Air Kawasan Kec. Cilincing Zona I (Sheet Pile PHB Cilincing Raya, Jl. Kalibaru Barat IV, Kalibarubarat III, Sistem Drainase Kawasan Kelurahan Semper Barat dst)",works,16537308857.0,2015-10-01T00:00:00.000000Z,complete,29444127-1,"Pembangunan/Peningkatan Saluran Air Kawasan Kec. Cilincing Zona I (Sheet Pile PHB Cilincing Raya, Jl. Kalibaru Barat IV, Kalibarubarat III, Sistem Drainase Kawasan Kelurahan Semper Barat dst)",2015-10-20T00:00:00.000000Z,13280476504.0,PT. SARTONIA AGUNG
ocds-20h3g7-29445127,ocds-20h3g7-29445127-1,2015-10-13T00:00:00.000000Z,,D75,29445127,"Pembangunan/Peningkatan Saluran Air Kawasan Kec. Cilincing Zona II (Musrembang) Sistem Drainase Kawasan Kel. Marunda, Jl. Raya Marunda Makmur, Jl. Sungai Tiram, Sistem Drainase dst.",works,11377374616.0,2015-10-01T00:00:00.000000Z,complete,29445127-1,"Pembangunan/Peningkatan Saluran Air Kawasan Kec. Cilincing Zona II (Musrembang) Sistem Drainase Kawasan Kel. Marunda, Jl. Raya Marunda Makmur, Jl. Sungai Tiram, Sistem Drainase dst.",2015-10-13T00:00:00.000000Z,9152009952.0,PT. MANGUN FORTUNA ABADI
ocds-20h3g7-29447127,ocds-20h3g7-29447127-1,2015-10-21T00:00:00.000000Z,,D72,29447127,Peningkatan Taman Jembatan Serong Cempaka Putih,goods,423889883.0,2015-10-08T00:00:00.000000Z,complete,29447127-1,Peningkatan Taman Jembatan Serong Cempaka Putih,2015-10-21T00:00:00.000000Z,380151882.0,PT. CHANDRA KUKILO
ocds-20h3g7-29450127,ocds-20h3g7-29450127-1,2015-10-21T00:00:00.000000Z,,D72,29450127,Peningkatan Jalur Hijau Jl. Bungur Jakarta Pusat   ,works,498844047.0,2015-10-06T00:00:00.000000Z,complete,29450127-1,Peningkatan Jalur Hijau Jl. Bungur Jakarta Pusat   ,2015-10-21T00:00:00.000000Z,386742400.0,PT. PURI HIDAYAH MANDIRI
ocds-20h3g7-29451127,ocds-20h3g7-29451127-1,2015-11-03T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29451127,Peningkatan/Optimalisasi Pusat Data,goods,434197500.0,2015-10-05T00:00:00.000000Z,complete,29451127-1,Peningkatan/Optimalisasi Pusat Data,2015-11-03T00:00:00.000000Z,349800000.0,PT. WITACO
ocds-20h3g7-29452127,ocds-20h3g7-29452127-1,2015-10-21T00:00:00.000000Z,,D72,29452127,Plaktesisasi TPU Karet Bivak,works,281566384.0,2015-10-08T00:00:00.000000Z,complete,29452127-1,Plaktesisasi TPU Karet Bivak,2015-10-21T00:00:00.000000Z,256508772.0,CV. TRINAYA BERSINAR
ocds-20h3g7-29454127,ocds-20h3g7-29454127-1,2015-10-20T00:00:00.000000Z,,D72,29454127,Perawatan Berat Gedung SDN Gondangdia 01 (Pendopo),works,700784000.0,2015-10-02T00:00:00.000000Z,complete,29454127-1,Perawatan Berat Gedung SDN Gondangdia 01 (Pendopo),2015-10-20T00:00:00.000000Z,595556000.0,CV. MARSADA PUTRA
ocds-20h3g7-29455127,ocds-20h3g7-29455127-1,2015-10-09T00:00:00.000000Z,,D71,29455127,Jasa Konsultansi Penelitian Pemetaan Industri Yang Membuang Limbah di Badan Air se-Jakarta Selatan,services,148724510.0,2015-10-01T00:00:00.000000Z,complete,29455127-1,Jasa Konsultansi Penelitian Pemetaan Industri Yang Membuang Limbah di Badan Air se-Jakarta Selatan,2015-10-09T00:00:00.000000Z,146834600.0,PT. BUANATAMA DIMENSI CONSULTANTS
ocds-20h3g7-29458127,ocds-20h3g7-29458127-1,2015-10-23T00:00:00.000000Z,,D72,29458127,Penataan Taman Percontohan Kota Layak Anak Di Jakarta Pusat,works,491377225.0,2015-10-05T00:00:00.000000Z,complete,29458127-1,Penataan Taman Percontohan Kota Layak Anak Di Jakarta Pusat,2015-10-23T00:00:00.000000Z,402337600.0,CV. TRINAYA BERSINAR
ocds-20h3g7-29462127,ocds-20h3g7-29462127-2,2015-10-13T00:00:00.000000Z,,D74,29462127,Perawatan Berat SDN Malaka Sari 13,works,918469000.0,2015-10-02T00:00:00.000000Z,complete,29462127-1,Perawatan Berat SDN Malaka Sari 13,2015-10-13T00:00:00.000000Z,734683900.0,PT. BAGINTA GRASINDO UTAMA
ocds-20h3g7-29463127,ocds-20h3g7-29463127-1,2015-10-20T00:00:00.000000Z,,D72,29463127,Perawatan Berat Gedung SDN Pasar Baru 01/02/03/04/05/13,works,1291448000.0,2015-10-02T00:00:00.000000Z,complete,29463127-1,Perawatan Berat Gedung SDN Pasar Baru 01/02/03/04/05/13,2015-10-20T00:00:00.000000Z,1143574000.0,PT. BONI CIPTA
ocds-20h3g7-29466127,ocds-20h3g7-29466127-2,2015-10-16T00:00:00.000000Z,,D71,29466127,Penyelesaian Pembangunan Gedung Kantor Lurah Kebon Baru (Pagar dan Halaman),works,872698900.0,2015-10-05T00:00:00.000000Z,complete,29466127-1,Penyelesaian Pembangunan Gedung Kantor Lurah Kebon Baru (Pagar dan Halaman),2015-10-16T00:00:00.000000Z,785345524.0,CV. ARJUNA HARANGGAOL MANDIRI
ocds-20h3g7-29467127,ocds-20h3g7-29467127-1,2015-10-13T00:00:00.000000Z,,D74,29467127,Penyelesaian Rehab Total Puskesmas Kecamatan Makasar,works,2410348000.0,2015-10-02T00:00:00.000000Z,complete,29467127-1,Penyelesaian Rehab Total Puskesmas Kecamatan Makasar,2015-10-13T00:00:00.000000Z,2272000000.0,PT. Renis Rimba Jaya
ocds-20h3g7-29470127,ocds-20h3g7-29470127-1,2015-10-13T00:00:00.000000Z,,D74,29470127,Penyelesaian Rehab Total Puskesmas Kecamatan Matraman,works,4000000000.0,2015-10-02T00:00:00.000000Z,complete,29470127-1,Penyelesaian Rehab Total Puskesmas Kecamatan Matraman,2015-10-13T00:00:00.000000Z,3787993000.0,PT. INDAH UTAMA JAYA MANDIRI
ocds-20h3g7-29471127,ocds-20h3g7-29471127-1,2015-10-13T00:00:00.000000Z,,D74,29471127,Penyelesaian Rehab Total Puskesmas Kelurahan Penggilingan PIK,works,830347700.0,2015-10-02T00:00:00.000000Z,complete,29471127-1,Penyelesaian Rehab Total Puskesmas Kelurahan Penggilingan PIK,2015-10-13T00:00:00.000000Z,703415000.0,PT CAHAYAMURNI ARTHA LANGGENG
ocds-20h3g7-29472127,ocds-20h3g7-29472127-1,2015-10-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29472127,Pengadaan Alat Uji Laboratorium Makanan/Minuman,goods,651200000.0,2015-10-02T00:00:00.000000Z,complete,29472127-1,Pengadaan Alat Uji Laboratorium Makanan/Minuman,2015-10-09T00:00:00.000000Z,423610000.0,PT. RAVINDO MAKMUR ABADI
ocds-20h3g7-29473127,ocds-20h3g7-29473127-1,2015-10-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,29473127,Jasa Scanning Dokumen/Arsip,services,742500000.0,2015-10-02T00:00:00.000000Z,complete,29473127-1,Jasa Scanning Dokumen/Arsip,2015-10-09T00:00:00.000000Z,490875000.0,PT. UNIBLESS INDO MULTI
ocds-20h3g7-29474127,ocds-20h3g7-29474127-2,2015-10-26T00:00:00.000000Z,,,29474127,Belanja Modal Pengadaan Alat-Alat Dapur ,services,2862460149.0,2015-10-06T00:00:00.000000Z,complete,29474127-1,Belanja Modal Pengadaan Alat-Alat Dapur ,2015-10-26T00:00:00.000000Z,2739779900.0,PT. BANGUN KHARISMA PRIMA
ocds-20h3g7-29477127,ocds-20h3g7-29477127-1,2015-10-19T00:00:00.000000Z,,D74,29477127,Belanja Barang Pakai Habis Pendidikan dan Ketrampilan  (Pengadaan Petty Stock Bencana dan Sarana prasarana Dapur Umum)  ,goods,300627250.0,2015-10-05T00:00:00.000000Z,complete,29477127-1,Belanja Barang Pakai Habis Pendidikan dan Ketrampilan  (Pengadaan Petty Stock Bencana dan Sarana prasarana Dapur Umum)  ,2015-10-19T00:00:00.000000Z,174625000.0,CV.KARYA MUDA MANDIRI
