date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
2015-08-07,Unknown Buyer,Pengadaan Buku Uji Dan Plat Uji Pkb Pulo Gadung,Goods,597300000.0,Complete,Pengadaan Buku Uji Dan Plat Uji Pkb Pulo Gadung,2015-08-07,472890000.0,Pt. Sisma Duta Pertiwi,10,0.7917127071823205
2015-08-07,Unknown Buyer,Pengadaan Stiker Tanda Lulus Uji Pkb Pulo Gadung,Goods,540072500.0,Complete,Pengadaan Stiker Tanda Lulus Uji Pkb Pulo Gadung,2015-08-07,419298000.0,Pt Abdi Jaya Mandiri,10,0.7763735424410612
2015-08-13,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultasi Pengawasan Rehabilitasi Total Gedung Smkn 29 (Blok Ii),Services,180829000.0,Complete,Jasa Konsultasi Pengawasan Rehabilitasi Total Gedung Smkn 29 (Blok Ii),2015-08-13,138608500.0,Cv. Galuh,16,0.7665169856604859
2015-08-27,Unknown Buyer,Penyusunan Analisis Mengenai Dampak Lingkungan Hidup (Amdal) Pembangunan Ipal Domestik Pulau Tidung,Services,497420000.0,Complete,Penyusunan Analisis Mengenai Dampak Lingkungan Hidup (Amdal) Pembangunan Ipal Domestik Pulau Tidung,2015-08-27,447700000.0,Pt Karsa Buana Lestari,28,0.9000442282176029
2015-09-01,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Tamansari (Jasa Konsultansi Pengawasan),Services,198363280.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Tamansari (Jasa Konsultansi Pengawasan),2015-09-01,157531000.0,Cv. Tsulust Engineering,34,0.7941540389935072
2015-09-01,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Kebon Jeruk (Jasa Konsultansi Pengawasan),Services,185823280.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Kebon Jeruk (Jasa Konsultansi Pengawasan),2015-09-01,156849000.0,Cakra Gatra Utama. Pt,34,0.8440761566580893
2015-09-01,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Palmerah (Jasa Konsultansi Pengawasan),Services,198363280.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Palmerah (Jasa Konsultansi Pengawasan),2015-09-01,167667500.0,Cakra Gatra Utama. Pt,34,0.8452547265804438
2015-11-06,Pemerintah Daerah Provinsi Dki Jakarta,Penyelenggaraan Jakarta Heritage Trail,Services,1537215900.0,Complete,Penyelenggaraan Jakarta Heritage Trail,2015-11-06,1422523300.0,Pt. Mitra Multi Komunikasi,9,0.9253894004088821
2015-08-14,Pemerintah Daerah Provinsi Dki Jakarta,Pembuatan Calender Of Event,Services,293880967.0,Complete,Pembuatan Calender Of Event,2015-08-14,264220000.0,Pt Wagon Indah Perdana,7,0.8990714937997328
2015-08-14,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Alat Tulis Kantor (Atk),Goods,400074840.0,Complete,Penyediaan Alat Tulis Kantor (Atk),2015-08-14,340250075.0,Pt. Dwitama Sentosa,10,0.8504660652991826
2015-09-01,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Kembangan (Jasa Konsultansi Pengawasan),Services,185823280.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Kembangan (Jasa Konsultansi Pengawasan),2015-09-01,157184500.0,Pt. Asia Juli Pradana,34,0.845881635497985
2015-09-01,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Kalideres (Jasa Konsultansi Pengawasan),Services,185823280.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Kalideres (Jasa Konsultansi Pengawasan),2015-09-01,157674000.0,Cakra Gatra Utama. Pt,34,0.8485158587234064
2015-08-28,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Simyantek Upt Ppp,Services,93495000.0,Complete,Pemeliharaan Simyantek Upt Ppp,2015-08-28,71669510.0,Pt. Amiwa Ozora,22,0.766559816032943
2015-08-07,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Server Dan Server Storage,Goods,4358200000.0,Complete,Pengadaan Server Dan Server Storage,2015-08-07,4320005800.0,Pt Kreasi Citra Solusi,9,0.99123624432105
2015-08-26,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Gedung Kantor Pusdiklatkar,Services,815408000.0,Complete,Pengawasan Pembangunan Gedung Kantor Pusdiklatkar,2015-08-26,694100000.0,Pt Indah Karya (Persero),28,0.8512303043384416
2015-09-17,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan Rehabilitasi Total Gedung Smpn 162,Services,263461000.0,Complete,Jasa Konsultansi Pengawasan Rehabilitasi Total Gedung Smpn 162,2015-09-17,235503400.0,Pt. Gihon Wahana Cipta,50,0.8938833451630412
2015-08-14,Pemerintah Daerah Provinsi Dki Jakarta,Penyelenggaraan Festival Teater,Services,2499845324.0,Complete,Penyelenggaraan Festival Teater,2015-08-14,2393297500.0,Pt. Weharima Ristuina,7,0.9573782333742502
2015-08-14,Unknown Buyer,Belanja Alat Kesehatan Pakai Habis Blud Puskesmas Kecamatan Kemayoran Jakarta Pusat,Goods,439256950.0,Complete,Belanja Alat Kesehatan Pakai Habis Blud Puskesmas Kecamatan Kemayoran Jakarta Pusat,2015-08-14,387596649.0,Pt. Zalfa Mandiri,16,0.8823916138378687
2015-08-14,Pemerintah Daerah Provinsi Dki Jakarta,Penyelenggaraan Jakarta Bienalle 2015,Services,4420771470.0,Complete,Penyelenggaraan Jakarta Bienalle 2015,2015-08-14,4263625400.0,Pt. Interforum Convex,7,0.9644527949326456
2015-08-20,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan Rehabilitasi Total Gedung Sdn Pejagalan 11/12,Services,180829000.0,Complete,Jasa Konsultansi Pengawasan Rehabilitasi Total Gedung Sdn Pejagalan 11/12,2015-08-20,151910000.0,Pt. Bina Mitra Wahana,22,0.8400754303789768
2015-09-17,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan Pembangunan Ruang Kelas Baru (Rkb) Sman 66,Services,205777000.0,Complete,Jasa Konsultansi Pengawasan Pembangunan Ruang Kelas Baru (Rkb) Sman 66,2015-09-17,181038000.0,Pt. Granitindo Cipta Sejati,50,0.8797776233495483
2015-09-17,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan Penyelesaian Rehabilitasi Total Gedung Smp 151,Services,292380000.0,Complete,Jasa Konsultansi Pengawasan Penyelesaian Rehabilitasi Total Gedung Smp 151,2015-09-17,228899000.0,Cv. Galuh,50,0.7828818660647103
2015-08-26,Pemerintah Daerah Provinsi Dki Jakarta,Perbaikan/Perawatan Jpo Koridor 7,Works,494102000.0,Complete,Perbaikan/Perawatan Jpo Koridor 7,2015-08-26,354720000.0,Cv. Radar Putra Putri,27,0.717908448053236
2015-08-26,Pemerintah Daerah Provinsi Dki Jakarta,Perbaikan/Perawatan Jpo Koridor 6,Works,757828000.0,Complete,Perbaikan/Perawatan Jpo Koridor 6,2015-08-26,535898000.0,Cv. Megpro Aneka Sejahtera,27,0.7071499073668431
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Palmerah  (Jasa Konsultansi Pengawasan),Services,106540780.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Palmerah  (Jasa Konsultansi Pengawasan),2015-09-25,86817500.0,Cakra Gatra Utama. Pt,57,0.8148757686962682
2015-08-10,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Cilandak),Services,152638750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Cilandak),2015-08-10,136400000.0,Pt. Indo Desain Nusantara,11,0.893613188001081
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Kebon Jeruk (Jasa Konsultansi Pengawasan),Services,101920780.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Kebon Jeruk (Jasa Konsultansi Pengawasan),2015-09-25,72567000.0,Cakra Gatra Utama. Pt,57,0.7119941586004346
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Tambora (Jasa Konsultansi Pengawasan),Services,109510780.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Tambora (Jasa Konsultansi Pengawasan),2015-09-25,90768700.0,Pt Jagad Alam Semesta,57,0.8288563007221755
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Kalideres (Jasa Konsultansi Pengawasan),Services,116688280.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Kalideres (Jasa Konsultansi Pengawasan),2015-09-25,97863700.0,Pt. Bagastama Persada,57,0.8386763435025352
2015-08-10,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Pasar Minggu),Services,152638750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Pasar Minggu),2015-08-10,128161000.0,Pt. Bumi Madani,11,0.8396360688226286
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Grogol Petamburan (Jasa Konsultansi Pengawasan),Services,170019580.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Grogol Petamburan (Jasa Konsultansi Pengawasan),2015-09-25,136016100.0,Pt. Bina Index Consult,57,0.8000025644105226
2015-08-10,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Jagakarsa),Services,194328750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Jagakarsa),2015-08-10,177072500.0,Daffa Brothers Cons,11,0.9112007358664119
2015-08-10,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Kebayoran Baru),Services,69093750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Kebayoran Baru),2015-08-10,60830000.0,Pt. Adiraka Konsulindo,11,0.8803980099502487
2015-09-25,Unknown Buyer,Peningkatan Trotoar Wilayah Kecamatan Kembangan (Jasa Konsultansi Pengawasan),Services,106540780.0,Complete,Peningkatan Trotoar Wilayah Kecamatan Kembangan (Jasa Konsultansi Pengawasan),2015-09-25,90108700.0,Pt. Sava Bintang Padang,57,0.845767226408517
2015-08-25,Unknown Buyer,Pemeliharaan/Perawatan Penerangan Jalan Umum (Pju) Kecamatan Tanah Abang Ii  Periode Juli-Desember 2015,Works,332702480.0,Complete,Pemeliharaan/Perawatan Penerangan Jalan Umum (Pju) Kecamatan Tanah Abang Ii  Periode Juli-Desember 2015,2015-08-25,327780750.0,Pt. Menata Citra Utama,26,0.9852068130060226
2015-08-25,Unknown Buyer,Pemeliharaan/Perawatan Penerangan Jalan Umum (Pju) Kecamatan Kemayoran   Periode Juli-Desember 2015,Works,369599670.0,Complete,Pemeliharaan/Perawatan Penerangan Jalan Umum (Pju) Kecamatan Kemayoran   Periode Juli-Desember 2015,2015-08-25,353704340.0,Pt Putra Gawe Mulyo,26,0.9569931163629015
2015-08-07,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Kebayoran Lama),Services,190148750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Kebayoran Lama),2015-08-07,150161000.0,Pt. Rekakota Manajemen Konsultan,7,0.7897027984669897
2015-08-11,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Pesanggrahan),Services,60733750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Pesanggrahan),2015-08-11,51579000.0,Cakra Gatra Utama. Pt,11,0.849264206474983
2015-08-12,Unknown Buyer,Pengadaan Bahan Laboratorium Blud Puskesmas Kecamatan Setiabudi,Goods,451651349.0,Complete,Pengadaan Bahan Laboratorium Blud Puskesmas Kecamatan Setiabudi,2015-08-12,429000000.0,Pt Josua Agung Prasetyo,13,0.9498477109607836
2015-08-07,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Mampang Prapatan),Services,152638750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Mampang Prapatan),2015-08-07,117711000.0,Pt. Rekakota Manajemen Konsultan,7,0.7711737681289974
2015-08-10,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Tebet),Services,60733750.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konsultansi Pengawasan Kecamatan Tebet),2015-08-10,56376000.0,Pt. Arga Bhuana Cipta,10,0.928248296869533
2015-08-24,Pemerintah Daerah Provinsi Dki Jakarta,Sewa Link Jaringan Komunikasi Wan Dan Bandwidth Internet (Belanja Sewa Os/Hardware/Software/Jaringan Komputer Dan Lainnya),Services,8795402000.0,Complete,Sewa Link Jaringan Komunikasi Wan Dan Bandwidth Internet (Belanja Sewa Os/Hardware/Software/Jaringan Komputer Dan Lainnya),2015-08-24,8629990600.0,"Pt. Telekomunikasi Indonesia, Tbk.",25,0.9811934235638121
2015-08-24,Unknown Buyer,Pengadaan Alat Pemadam Kebakaran (Apar) Untuk Masyarakat Oleh Sudin Penaggulangan Kebakaran Dan Penyelamatan Kota Administrasi Jakarta Pusat,Goods,2043716400.0,Complete,Pengadaan Alat Pemadam Kebakaran (Apar) Untuk Masyarakat Oleh Sudin Penaggulangan Kebakaran Dan Penyelamatan Kota Administrasi Jakarta Pusat,2015-08-24,1982211000.0,Cv. Inkarya Kharisma,25,0.9699051199080264
2015-08-14,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Paket/Pengiriman (Penerbitan Dan Media Luar Ruang),Services,222578950.0,Complete,Belanja Paket/Pengiriman (Penerbitan Dan Media Luar Ruang),2015-08-14,193573050.0,Pt. Argado Mitra Mandiri,15,0.8696826451917399
2015-08-20,Unknown Buyer,Pengadaan Sarana Prasarana Penanggulangan Kebakaran Bagi Aparatur Oleh Sudin Penaggulangan Kebakaran Dan Penyelamatan Kota Administrasi Jakarta Pusat,Goods,795542000.0,Complete,Pengadaan Sarana Prasarana Penanggulangan Kebakaran Bagi Aparatur Oleh Sudin Penaggulangan Kebakaran Dan Penyelamatan Kota Administrasi Jakarta Pusat,2015-08-20,769340000.0,Pt. Sriayu Multi Kreasi,21,0.9670639639390504
2015-08-13,Unknown Buyer,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Cempaka Putih),Services,134167000.0,Complete,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Cempaka Putih),2015-08-13,109434000.0,Pt. Tricons Karya Mandiri,13,0.815655116384804
2015-08-27,Unknown Buyer,"Pembangunan Trotoar Jl. Tugu Raya Sisi Utara Dan Selatan, Trotoar Jl. Plumpang Raya, Trotoar Sekeliling Taman Permai Tugu Utara, Jl. Permai Raya Komplek Pertamina Rw.16 Kel. Tugu Utara, Dst",Works,3470577942.0,Complete,"Pembangunan Trotoar Jl. Tugu Raya Sisi Utara Dan Selatan, Trotoar Jl. Plumpang Raya, Trotoar Sekeliling Taman Permai Tugu Utara, Jl. Permai Raya Komplek Pertamina Rw.16 Kel. Tugu Utara, Dst",2015-08-27,2791423785.0,Pt. Dovlen Seventy,22,0.8043109336975092
2015-08-14,Unknown Buyer,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Gambir),Services,176269500.0,Complete,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Gambir),2015-08-14,142362000.0,Pt. Bumi Madani,14,0.8076383038472339
2015-09-01,Unknown Buyer,"Peningkatan Jl. Janur Kuning Iii, Jl. Gading Putih Raya, Jl. Kelapa Kopyor Raya",Works,7779052570.0,Complete,"Peningkatan Jl. Janur Kuning Iii, Jl. Gading Putih Raya, Jl. Kelapa Kopyor Raya",2015-09-01,6705188900.0,Pt. Lagoa Nusantara,27,0.8619544397808331
2015-08-14,Unknown Buyer,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Johar Baru),Services,77269500.0,Complete,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Johar Baru),2015-08-14,65593000.0,Pt. Konsindotama Persadaloka,14,0.8488860417111538
2015-08-13,Unknown Buyer,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Kemayoran),Services,141674500.0,Complete,Peningkatan Jalan Di Wilayah Kota Administrasi Jakarta Pusat (Jasa Konsultansi Pengawasan Kecamatan Kemayoran),2015-08-13,110164000.0,Pt. Arga Bhuana Cipta,13,0.7775852394044094
2015-09-01,Unknown Buyer,"Peningkatan Jl. Mundu, Jl. Melati Tugu, Jl. Melur, Jl. Mawar Barat, Jl. Cemara Tugu, Jl. Cikijang Raya, Jl. B Rawabadak, Jl. Mayangsari I,Ii,Iii, Jl. Mayangsari Raya",Works,8994288160.0,Complete,"Peningkatan Jl. Mundu, Jl. Melati Tugu, Jl. Melur, Jl. Mawar Barat, Jl. Cemara Tugu, Jl. Cikijang Raya, Jl. B Rawabadak, Jl. Mayangsari I,Ii,Iii, Jl. Mayangsari Raya",2015-09-01,8120870600.0,Pt. Wanita Mandiri Perkasa,27,0.9028919749442406
2015-08-26,Unknown Buyer,Belanja Modal Pengadaan  Tempat Tidur Susun Dan Spring Bed,Goods,735075000.0,Complete,Belanja Modal Pengadaan  Tempat Tidur Susun Dan Spring Bed,2015-08-26,637065000.0,Cv. Neolin Mitra Sejahtera,26,0.8666666666666667
2015-08-11,Unknown Buyer,Pengadaan Bahan Kimia Uji Profisiensi,Goods,292204000.0,Complete,Pengadaan Bahan Kimia Uji Profisiensi,2015-08-11,285802000.0,Laras Cipta,11,0.9780906489986447
2015-08-14,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Pesanggrahan),Works,13542785000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Pesanggrahan),2015-08-14,11935002236.0,Pt. Sinar Mardagul,14,0.8812812310023381
2015-09-04,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Kebayoran Lama),Works,9472489000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Kebayoran Lama),2015-09-04,8466191626.0,Pt Tamora Cipta Utama,35,0.8937663190741103
2015-08-31,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan/Perawatan Lampu Bentangan Dan Neon Sign Walikota 2 Sisi Dan Neon Box Di 6 Kecamatan Jakarta Utara Periode Juli S.D. Desember 2015,Works,335386194.0,Complete,Pemeliharaan/Perawatan Lampu Bentangan Dan Neon Sign Walikota 2 Sisi Dan Neon Box Di 6 Kecamatan Jakarta Utara Periode Juli S.D. Desember 2015,2015-08-31,331536700.0,Sutoti Eskyfa Sarana,10,0.9885222049420436
2015-08-12,Unknown Buyer,Pengadaan Bahan Pangan Blud Puskesmas Kecamatan Jagakarsa,Goods,433162547.0,Complete,Pengadaan Bahan Pangan Blud Puskesmas Kecamatan Jagakarsa,2015-08-12,387972090.0,Cv. Pelita Utama Mandiri,12,0.8956732124857507
2015-08-14,Unknown Buyer,Pengadaan Pakaian Kerja Lapangan,Goods,1440720600.0,Complete,Pengadaan Pakaian Kerja Lapangan,2015-08-14,1145562000.0,Pt. Milfad Sigma Utama,14,0.7951312697271073
2015-09-18,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Sumur Resapan Das Mampang Barat,Services,609664000.0,Complete,Pengawasan Pembangunan Sumur Resapan Das Mampang Barat,2015-09-18,542465000.0,Pt. Sewun Indo Konsultan,49,0.8897769919168591
2015-09-18,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Kebon Jeruk,Works,11439238244.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Kebon Jeruk,2015-09-18,10271907580.0,Pt. Inti Selapermai,35,0.8979538113377193
2015-09-18,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Tamansari,Works,13742283920.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Tamansari,2015-09-18,12665772890.0,Pt. Wijaya Karya Nusantara,35,0.9216643291415857
2015-09-18,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Grogol Petamburan,Works,28946389025.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Grogol Petamburan,2015-09-18,26920300000.0,Pt. Dewanto Cipta Pratama,35,0.9300054655090092
2015-09-11,Pemerintah Daerah Provinsi Dki Jakarta,Pengembangan Call Center Bpbd Provinsi Dki Jakarta,Services,312436984.0,Complete,Pengembangan Call Center Bpbd Provinsi Dki Jakarta,2015-09-11,298683000.0,Cv. Pilar Cipta Solusi,42,0.9559783741863287
2015-09-18,Unknown Buyer,Peningkatan Jalan Di Wilayah Kecamatan Kembangan,Works,11063811001.0,Complete,Peningkatan Jalan Di Wilayah Kecamatan Kembangan,2015-09-18,9743382900.0,Pt.Marboras Indah Cemerlang,35,0.8806534112991758
2015-08-25,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Cetakan Umum - Peningkatan Administrasi Kantor Dinas Pelayanan Pajak,Services,325216100.0,Complete,Belanja Cetakan Umum - Peningkatan Administrasi Kantor Dinas Pelayanan Pajak,2015-08-25,221430000.0,Pt. Hartomo Jaya Mandiri,13,0.6808703505146271
2015-09-11,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Cilandak),Works,4377341000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Cilandak),2015-09-11,3796315680.46,Mulia Solusi Perkasa,42,0.8672652371519606
2015-08-14,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Pasar Minggu),Works,4024731000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Pasar Minggu),2015-08-14,3333682803.32,Pt. Brahmakerta Adiwira,14,0.8282995318991506
2015-08-21,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Cup Urine Narcotics Identification Kit 7 Parameter,Goods,3172785000.0,Complete,Pengadaan Cup Urine Narcotics Identification Kit 7 Parameter,2015-08-21,2884200000.0,Pt. Nauli Makmur Graha,21,0.9090436320141453
2015-08-14,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Kebayoran Baru),Works,2833517000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Kebayoran Baru),2015-08-14,2407534144.39,Pt. Joglo Multi Ayu,14,0.8496628551690355
2015-08-14,Unknown Buyer,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Jagakarsa),Works,15547680000.0,Complete,Peningkatan Jalan Dan Saluran Tepi Di Wilayah Kota Administrasi Jakarta Selatan (Jasa Konstruksi Jalan Dan Saluran Kecamatan Jagakarsa),2015-08-14,13173891612.88,Pt. Brahmakerta Adiwira,14,0.8473220192903378
