year,code,name
2017,510,LPSE Kabupaten Murung Raya
2017,511,LPSE Kabupaten Tolitoli
2017,513,LPSE Kabupaten Karangasem
2017,514,LPSE Kabupaten Bireuen
2017,515,LPSE Kabupaten Bengkulu Tengah
2017,516,LPSE Kabupaten Karo
2017,517,LPSE Kabupaten Aceh Timur
2017,518,LPSE Kota Tidore Kepulauan
2017,519,LPSE Kementerian Pemuda dan Olahraga
2017,52,LPSE Kabupaten Paser
2017,520,LPSE Politeknik Negeri Jember
2017,521,LPSE Kabupaten Soppeng
2017,522,LPSE KEMENKOPOLHUKAM
2017,523,LPSE Kota Padangsidimpuan
2017,524,LPSE BMKG
2017,525,LPSE Kabupaten Konawe
2017,526,LPSE Kota Pematangsiantar
2017,527,LPSE Polda Banten
2017,53,LPSE Kabupaten Kebumen
2017,531,LPSE POLDA GORONTALO
2017,532,LPSE Polda Kalimantan Timur
2017,533,LPSE Polda Kalimantan Barat
2017,534,LPSE Polda Kalimantan Tengah
2017,536,LPSE POLDA Kepulauan Riau
2017,538,LPSE Badan Pengusaha Batam
2017,539,LPSE Kabupaten Bima
2017,54,LPSE Kabupaten Sleman
2017,540,LPSE Kabupaten Melawi
2017,541,LPSE Polda Sulawesi Utara
2017,542,LPSE POLDA SULAWESI TENGAH
2017,544,LPSE POLDA SULSEL
2017,546,LPSE Polda Sumatera Utara
2017,547,LPSE Badan Nasional Penanggulangan Terorisme
2017,548,LPSE Kabupaten Nagan Raya
2017,549,LPSE Kabupaten Deli Serdang
2017,550,LPSE Kabupaten Subulussalam
2017,551,LPSE Kabupaten Kupang
2017,552,LPSE Kabupaten Bolaang Mongondow Selatan
2017,553,LPSE Kabupaten Bangli
2017,554,LPSE Kota Tomohon
2017,555,LPSE Mahkamah Agung
2017,556,LPSE DPD RI
2017,558,LPSE Kabupaten Toba Samosir
2017,559,LPSE Kabupaten Fakfak
2017,56,LPSE Kabupaten Balangan
2017,560,LPSE Universitas Lambung Mangkurat
2017,561,LPSE Polda Maluku Utara
2017,562,LPSE Kabupaten Sumba Tengah
2017,564,LPSE Kabupaten Seluma
2017,565,LPSE Kabupaten Pidie
2017,566,LPSE Kabupaten Bone
2017,567,LPSE Kabupaten Nias Selatan
2017,568,LPSE Polda Aceh
2017,569,LPSE Polda Jawa Tengah
2017,57,LPSE Kabupaten Lamongan
2017,570,LPSE Kabupaten Kepulauan Selayar
2017,571,LPSE Kota Kendari
2017,572,LPSE Polda Kalimantan Selatan
2017,573,LPSE Polda NTT
2017,576,LPSE Polda Metro Jaya
2017,579,LPSE Polda Bali
2017,58,LPSE Kabupaten Pacitan
2017,580,LPSE Polda Bengkulu
2017,581,LPSE Polda Jawa Timur
2017,585,LPSE Kabupaten Empat Lawang
2017,586,LPSE Kabupaten Poso
2017,588,LPSE TNI ANGKATAN LAUT
2017,589,LPSE Kabupaten Indramayu
2017,59,LPSE Kabupaten Tabalong
2017,590,LPSE Kota Kediri
2017,591,LPSE Polda Lampung Selatan
2017,592,LPSE Kabupaten Bener Meriah
2017,593,LPSE Kabupaten Nias
2017,594,LPSE Kabupaten Tana Tidung
2017,596,LPSE Kota Samarinda
2017,597,LPSE Kabupaten Tapanuli Selatan
2017,598,LPSE Kota Binjai
2017,599,LPSE Kabupaten Pesisir Selatan
2017,60,LPSE Kabupaten Banyumas
2017,601,LPSE Kabupaten Bogor
2017,604,LPSE Labuahan Batu Utara
2017,605,LPSE TNI ANGKATAN UDARA
2017,606,LPSE Kabupaten Gorontalo
2017,607,LPSE Kabupaten Raja Ampat
2017,608,LPSE Kabupaten Solok
2017,609,LPSE Kabupaten Sukabumi
2017,610,LPSE Kabupaten Lima Puluh Kota
2017,611,LPSE Kabupaten Sikka
2017,612,LPSE Kabupaten Sumba Timur
2017,613,LPSE Kota Jayapura
2017,614,LPSE Kabupaten Merangin
2017,615,LPSE Kabupanten Sijunjung
2017,616,LPSE PT Angkasa Pura II (Persero)
2017,617,LPSE Kabupaten Sabu Raijua
2017,618,LPSE Kabupaten Maluku Tenggara
2017,619,LPSE Kabupaten Barru
2017,62,LPSE Kota Pontianak
2017,620,LPSE Kabupaten Kolaka Utara
2017,621,LPSE Kabupaten Gunung Kidul
2017,622,LPSE Kabupaten Tana Toraja
2017,623,LPSE Kabupaten Buton Utara
2017,624,LPSE Kota Padang
2017,626,LPSE Kabupaten Banggai Kepulauan
2017,628,LPSE Kabupaten Aceh Jaya
2017,629,LPSE Kabupaten Kay Kanan
2017,630,LPSE Kabupaten Bantaeng
2017,631,LPSE Kabupaten Flores Timur
2017,634,LPSE Kabupaten Pakpak Bharat
2017,635,LPSE Politeknik Pertanian Negeri Pangkep
2017,636,LPSE Polda Papua
2017,637,LPSE Universitas Negeri 11 Maret
2017,638,LPSE TNI Angkatan Darat
2017,639,LPSE Kabupaten Mimika
2017,64,LPSE Kementerian Pekerjaan Umum & Perumahan Rakyat
2017,640,LPSE Kabupaten Toraja Utara
2017,641,LPSE Provinsi Papua Barat
2017,642,LPSE Kabupaten Nias Utara
2017,643,LPSE Kabupaten Takalar
2017,644,LPSE Kabupaten Gowa
2017,645,LPSE Kabupaten Agam
2017,647,LPSE Kabupaten Jayapura
2017,648,LPSE Kabupaten Keerom
2017,649,LPSE Lembaga Ketahanan Nasional
2017,65,LPSE Badan Pertanahan Nasional
2017,650,LPSE Kabupaten Bolaang Mongondow Timur
2017,652,LPSE Kabupaten Tapanuli Tengah
2017,653,LPSE LAPAN
2017,654,LPSE Kota Ambon
2017,655,LPSE POLDA MALUKU
2017,656,LPSE Kota Sawahlunto
2017,658,LPSE Kabupaten Konawe Kepulauan
2017,66,LPSE Kota Tangerang
2017,660,LPSE Kabupaten Mamuju Utara
2017,662,LPSE Polda Sumatera Barat
2017,663,LPSE Kota Pariaman
2017,664,LPSE KABUPATEN MAMASA
2017,666,LPSE Kabupaten Nagekeo
2017,667,LPSE Kabupaten Purwakarta
2017,668,LPSE Kabupaten Padang Lawas
2017,669,LPSE Kabupaten Nias Barat
2017,670,LPSE Kejaksaan Agung
2017,672,LPSE Kabupaten Ciamis
2017,673,Kota Tanjung Pinang
2017,674,LPSE Kabupaten Kepulauan Aru
2017,675,LPSE Kabupaten Musi Rawas Utara
2017,676,LPSE Kabupaten Batu Bara
2017,677,LPSE Kabupaten Buol
2017,678,LPSE Morowali Utara
2017,68,LPSE ITS
2017,680,LPSE Kabupaten Lembata
2017,681,LPSE Kabupaten Timor Tengah Utara
2017,682,LPSE Kabupaten Mesuji
2017,683,LPSE Kementerian Komunikasi dan Informatika
2017,684,LPSE Kabupaten Malaka
2017,685,LPSE Kota Gorontalo
2017,688,LPSE Kabupaten Maluku Tenggara Barat
2017,694,LPSE Kabupaten Seram Bagian Timur
2017,695,LPSE Kabupaten Puncak Jaya
2017,697,LPSE Kabupaten Buru
2017,698,LPSE Kabupaten Halmahera Barat
2017,699,LPSE Kota Tual
2017,70,LPSE Provinsi Jambi
2017,700,LPSE AirNav Indonesia
2017,703,LPSE Kabupaten Bandung Barat
2017,707,LPSE Kabupaten Biak Numfor
2017,713,Badan Keamanan Laut Republik Indonesia
2017,715,LPSE Kabupaten Kepulauan Sula
2017,716,LPSE PROVINSI KALIMANTAN UTARA
2017,717,LPSE Kabupaten Padang Pariaman
2017,718,LPSE Kabupaten Solok Selatan
2017,719,LPSE Kabupaten Buton Selatan
2017,72,LPSE Kabupaten Banyuwangi
2017,720,LPSE Kabupaten Buru Selatan
2017,721,LPSE Kabupaten Maluku Tengah
2017,722,LPSE Kabupaten Halmahera Timur
2017,723,LPSE Kabupaten Pesisir Barat
2017,724,LPSE Komisi Pemilihan Umum
2017,725,LPSE KABUPATEN NABIRE
2017,729,LPSE Kabupaten Halmahera Tengah
2017,78,LPSE Kabupaten Ngawi
2017,81,LPSE Provinsi Sulawesi Tenggara
2017,85,LPSE Kabupaten Hulu Sungai Utara
2017,86,LPSE Provinsi Kepulauan Bangka Belitung
2017,87,LPSE DPR RI
2017,88,LPSE Kota Salatiga
2017,90,LPSE Kabupaten Pemalang
2017,91,LPSE Kota Pekalongan
2017,93,LPSE Kabupaten Bandung
2017,94,LPSE Kabupaten Kudus
2017,95,LPSE Mahkamah Konstitusi
2017,96,LPSE Kota Pangkal Pinang
2017,97,LPSE Provinsi Kalimantan Barat
2017,98,LPSE Kabupaten Lebak
2017,99,LPSE Provinsi Banten
2018,10,LPSE Kota Surabaya
2018,100,LPSE PT. Perusahaan Listrik Negara
2018,1008,LPSE Kabupaten Garut
2018,102,LPSE Kota Prabumulih
2018,103,LPSE Provinsi Sumatera Selatan
2018,104,LPSE Kota Surakarta
2018,105,LPSE Kementerian Dalam Negeri
2018,106,LPSE Provinsi Aceh
2018,107,LPSE Kabupaten Muara Enim
2018,108,LPSE Kota Semarang
2018,109,LPSE ESDM
2018,11,LPSE Kementerian Keuangan
2018,110,LPSE Kabupaten Ketapang
2018,111,LPSE Kabupaten Sidoarjo
2018,113,LPSE Kabupaten Badung
2018,114,LPSE Kementrian Perhubungan
2018,115,LPSE Kabupaten Magelang
2018,116,LPSE Kabupaten Jombang
2018,118,LPSE Kabupaten Mempawah (Eks Pontianak)
2018,119,LPSE LKPP
2018,12,LPSE Provinsi Kalimantan Tengah
2018,120,LPSE Kabupaten Lombok Tengah
2018,121,LPSE Provinsi Lampung
2018,122,LPSE Kabupaten Gresik
2018,126,LPSE Kementerian Perindustrian
2018,127,LPSE Provinsi DKI Jakarta
2018,128,LPSE Universitas Brawijaya
2018,129,LPSE Kabupaten Banjarnegara
2018,13,LPSE Provinsi Daerah Istimewa Yogyakarta
2018,130,LPSE BKKBN
2018,131,LPSE Provinsi Nusa Tenggara Timur
2018,132,LPSE Kota Singkawang
2018,133,LPSE Kabupaten Sumbawa Barat
2018,135,LPSE Kabupaten Ende
2018,136,LPSE Kementerian Luar Negeri
2018,138,LPSE Kabupaten Temanggung
2018,139,LPSE Kabupaten Bangka Tengah
2018,14,LPSE Provinsi Jawa Barat
2018,140,LPSE Kabupaten Purbalingga
2018,141,LPSE Kabupaten Karanganyar
2018,142,LPSE Kota Pagar Alam
2018,146,LPSE Kabupaten Purworejo
2018,147,LPSE Kabupaten Karimun
2018,148,LPSE Kabupaten Brebes
2018,149,LPSE Kabupaten Parigi Moutong
2018,15,LPSE Provinsi Jawa Timur
2018,150,LPSE Kota Metro
2018,151,LPSE Kota Sabang
2018,152,LPSE Kabupaten Nganjuk
2018,153,LPSE Kabupaten Banyuasin
2018,154,LPSE Provinsi Sulawesi Tengah
2018,155,LPSE Kabupaten Kerinci
2018,156,LPSE Ogan Komering Ilir
2018,157,LPSE Kabupaten Tanah Datar
2018,158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia
2018,16,LPSE Provinsi Sumatera Barat
2018,160,LPSE Kabupaten Sukoharjo
2018,161,LPSE Kabupaten Bengkalis
2018,162,LPSE Universitas Negeri Surabaya
2018,163,LPSE Kota Bogor
2018,164,LPSE Kota Madiun
2018,165,LPSE Kabupaten Indragiri Hilir
2018,167,LPSE Kabupaten Jembrana
2018,168,LPSE Kabupaten Musi Banyuasin
2018,17,LPSE Kota Denpasar
2018,170,LPSE Kementerian Agama
2018,172,LPSE Kabupaten Tanah Laut
2018,173,LPSE Provinsi Sulawesi Utara
2018,174,LPSE Universitas Hasanudin
2018,175,LPSE Kabupaten Sekadau
2018,176,LPSE Kabupaten Kotawaringin Barat
2018,177,LPSE Kabupaten Tapin
2018,179,LPSE Kabupaten Belitung Timur
2018,18,LPSE Provinsi Gorontalo
2018,180,LPSE Kota Kotamobagu
2018,181,LPSE Kalimantan Selatan
2018,182,LPSE Kabupaten Jepara
2018,183,LPSE Kabupaten Kotawaringin Timur
2018,186,LPSE Kabupaten Kuantan Singingi
2018,187,LPSE Kabupaten Tojo una-una
2018,188,LPSE Kabupaten Kuburaya
2018,189,LPSE Kabupaten Aceh Utara
2018,19,LPSE Kota Pekanbaru
2018,190,LPSE Universitas Indonesia
2018,191,LPSE POM
2018,192,LPSE Kota Malang
2018,193,LPSE Bandar Lampung
2018,194,LPSE Kementerian Ketenagakerjaan
2018,195,LPSE Kota Lubuklinggau
2018,197,LPSE Kabupaten Banjar
2018,198,LPSE Kabupaten Kutai Kartanegara
2018,20,LPSE Kota Banda Aceh
2018,200,LPSE Kabupaten Jember
2018,201,LPSE Kota Batu
2018,202,LPSE Kabupaten Pekalongan
2018,203,LPSE Kabupaten Blitar
2018,204,LPSE Kabupaten Madiun
2018,205,LPSE Kota Blitar
2018,206,LPSE Kabupaten Pinrang
2018,207,LPSE Kabupaten Kediri
2018,209,LPSE Kabupaten Batang
2018,21,LPSE kota Yogyakarta
2018,210,LPSE MPR RI
2018,211,LPSE Kabupaten Grobogan
2018,212,LPSE Kementerian Pertanian
2018,213,LPSE Universitas Tadulako
2018,214,LPSE Kota Palu
2018,216,LPSE Universitas Negeri Semarang
2018,218,LPSE Kementerian Kelautan dan Perikanan
2018,22,LPSE Provinsi Kepulauan Riau
2018,220,LPSE Kabupaten Wonosobo
2018,222,LPSE Kabupaten Sumbawa
2018,223,LPSE Kabupaten Pasaman
2018,224,LPSE Universitas Tanjung Pura
2018,225,LPSE Kota Tangerang Selatan
2018,226,LPSE Kabupaten Batanghari
2018,227,LPSE Universitas Jenderal Soedirman
2018,228,LPSE Kabupaten Sragen
2018,23,LPSE Kota Banjarbaru
2018,230,LPSE Kabupaten Sarolangun
2018,231,LPSE Kabupaten Enrekang
2018,232,LPSE Kabupaten Kampar
2018,233,LPSE Kabupaten Halmahera Utara
2018,234,LPSE Kota Makassar
2018,235,LPSE Kota Pare-pare
2018,236,LPSE TVRI
2018,237,LPSE Kabupaten Lampung Tengah
2018,238,LPSE Kabupaten Bengkulu Utara
2018,239,LPSE Kabupaten Lebong
2018,24,LPSE Kota Banjarmasin
2018,240,LPSE Universitas Bandar Lampung
2018,242,LPSE Kabupaten Donggala
2018,243,LPSE Kementerian Pembangunan Daerah Tertinggal
2018,244,LPSE Kabupaten Bojonegoro
2018,245,LPSE Kabupaten Serang
2018,246,LPSE Kabupaten Situbondo
2018,247,LPSE Kabupaten Malang
2018,248,LPSE Kabupaten Sumenep
2018,249,LPSE Kabupaten Kutai Barat
2018,25,LPSE Kementrian Pendidikan Nasional
2018,250,LPSE Kabupaten Maros
2018,251,LPSE Kota Palembang
2018,252,SPSE - Kementerian Hukum dan HAM RI
2018,253,LPSE Kabupaten Majalengka
2018,254,LPSE Kabupaten Pelalawan
2018,255,LPSE Kabupaten Magetan
2018,256,LPSE Kabupaten Lumajang
2018,257,LPSE Kabupaten Blora
2018,258,LPSE Kabupaten Belitung
2018,259,LPSE Kota Jambi
2018,26,LPSE Kota Batam
2018,260,LPSE Kota Bandung
2018,261,LPSE Kota Lhokseumawe
2018,262,LPSE Universitas Airlangga
2018,263,LPSE Provinsi Sulawesi Barat
2018,264,LPSE Kabupaten Penajam Paser Utara
2018,265,LPSE Pemkab Sinjai
2018,267,LPSE Provinsi Bengkulu
2018,268,LPSE Kabupaten Bulungan
2018,269,LPSE Kabupaten Muaro Jambi
2018,27,LPSE Provinsi Sumatera Utara
2018,270,LPSE Kabupaten Barito Kuala
2018,271,LPSE Kabupaten Merauke
2018,272,LPSE Universitas Sumatera Utara
2018,273,LPSE Kementrian Negara Ristek dan Teknologi
2018,274,LPSE Kabupaten Pesawaran
2018,275,LPSE Badan Pusat Statistik
2018,276,LPSE Kementerian Perdagangan RI
2018,277,LPSE Kabupaten Tapanuli Utara
2018,278,LPSE Kota Bengkulu
2018,279,LPSE Kota Magelang
2018,28,LPSE PT. Kawasan Berikat Nusantara
2018,280,LPSE Kabupaten Boyolali
2018,281,LPSE Kabupaten Polewali Mandar
2018,282,LPSE Kabupaten Hulu Sungai Selatan
2018,283,LPSE Kabupaten Rokan Hulu
2018,284,LPSE Kabupaten Minahasa Tenggara
2018,285,LPSE Kabupaten Bantul
2018,286,LPSE Kabupaten Cilacap
2018,287,LPSE Kabupaten Tegal
2018,288,LPSE Provinsi Maluku
2018,289,LPSE Kabupaten Mamuju
2018,29,LPSE Universitas Diponegoro
2018,290,LPSE Kabupaten Tanjung Jabung Barat
2018,291,LPSE Kementerian Kehutanan
2018,292,LPSE Kabupaten Bulukumba
2018,294,LPSE Kabupaten Sitaro
2018,295,LPSE Kabupaten Morowali
2018,296,LPSE Kabupaten Aceh Tengah
2018,298,LPSE Kabupaten Sanggau
2018,299,LPSE Kota Cimahi
2018,30,LPSE Universitas Negeri Makassar
2018,300,LPSE Kabupaten Mojokerto
2018,301,LPSE Kabupaten Pasaman Barat
2018,302,LPSE Universitas Andalas
2018,303,LPSE Universitas Gajah Mada
2018,304,LPSE Kabupaten Langkat
2018,305,LPSE Kabupaten Lampung Barat
2018,306,LPSE Kabupaten Lamandau
2018,307,LPSE Kabupaten Jayawijaya
2018,308,LPSE Kota Medan
2018,309,LPSE Kabupaten Siak
2018,31,LPSE Kabupaten Bangka
2018,310,LPSE Kabupaten Ngada
2018,311,LPSE Kabupaten Musi Rawas
2018,312,LPSE Kota Bontang
2018,313,LPSE Kota Dumai
2018,314,LPSE Kabupaten Wonogiri
2018,315,LPSE Hulu Sungai Tengah
2018,316,LPSE Kota Balik Papan
2018,317,LPSE Kabupaten Tanah Bumbu
2018,318,LPSE Kota Cilegon
2018,319,LPSE Kabupaten Probolinggo
2018,32,LPSE Kabupaten Semarang
2018,320,LPSE Kabupaten Bengkulu Selatan
2018,321,LPSE Kabupaten Malinau
2018,322,LPSE Kabupaten Kapuas
2018,324,LPSE Kota Mojokerto
2018,325,LPSE Kabupaten Pohuwato
2018,326,LPSE Kabupaten Tebo
2018,328,LPSE Kabupaten Lampung Utara
2018,329,LPSE Kota Bitung
2018,33,LPSE Provinsi Bali
2018,330,LPSE Kabupaten Aceh Tenggara
2018,331,LPSE Kabupaten Tanjung Jabung Timur
2018,332,LPSE Kabupaten Tasikmalaya
2018,333,LPSE Kabupaten Tangerang
2018,334,LPSE Kabupaten Pati
2018,335,LPSE Kabupaten Wajo
2018,336,LPSE Kabupaten Seruyan
2018,337,LPSE Kabupaten Pringsewu
2018,338,LPSE Kabupaten Nunukan
2018,339,LPSE Kabupaten Kuningan
2018,34,LPSE Kota Depok
2018,340,LPSE Kabupaten Bangka Barat
2018,341,LPSE Kota Ternate
2018,342,LPSE Kabupaten Samosir
2018,343,LPSE Kabupaten Komering Ulu Selatan
2018,344,LPSE Kabupaten Bolmong Utara
2018,345,LPSE Kabupaten Sintang
2018,346,LPSE Badan Narkotika Nasional
2018,347,LPSE Kota Palopo
2018,348,LPSE Kabupaten Muko Muko
2018,349,LPSE Kota Manado
2018,35,LPSE Provinsi Kalimantan Timur
2018,350,LPSE Kabupaten Gianyar
2018,352,LPSE Kabupaten Bekasi
2018,353,LPSE Kabupaten Barito Selatan
2018,354,LPSE Kabupaten Sambas
2018,355,LPSE Kabupaten Natuna
2018,357,LPSE Kabupaten Ogan Ilir
2018,358,LPSE Kabupaten Buleleng
2018,359,LPSE Kota Bekasi
2018,36,LPSE Provinsi Sulawesi Selatan
2018,360,LPSE Kabupaten Ponorogo
2018,361,LPSE Provinsi Maluku Utara
2018,362,LPSE LIPI
2018,364,LPSE Kabupaten Kutai Timur
2018,365,LPSE Anambas
2018,366,LPSE Kementrian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi
2018,367,LPSE Kabupaten Kulon Progo
2018,369,LPSE Kabupaten Bangka Selatan
2018,37,LPSE Provinsi Nusa Tenggara Barat
2018,370,LPSE Kota Langsa
2018,371,LPSE Kementrian Koperasi UKM
2018,372,LPSE Kota Palangkaraya
2018,373,LPSE Kabupaten Mandailing Natal
2018,374,LPSE Kabupaten Belu
2018,375,LPSE Kabupaten Rembang
2018,376,LPSE Kabupaten Indragiri Hulu
2018,377,LPSE Kabupaten Kepahiang
2018,378,LPSE Kabupaten Serdang Bedagai
2018,379,LPSE Kabupaten Gunung Mas
2018,38,LPSE Universitas Negeri Medan
2018,380,LPSE Kabupaten Pasuruan
2018,381,LPSE Kabupaten Lombok Barat
2018,382,LPSE Badan Nasional Penanggulangan Bencana
2018,383,LPSE Kabupaten Simeulue
2018,384,LPSE Badan Koordinasi Penanaman Modal
2018,385,LPSE Kota Solok
2018,388,LPSE Kota Tanjung Balai
2018,39,LPSE Provinsi Riau
2018,390,LPSE Kabupaten Rejang Lebong
2018,391,LPSE Kabupaten Trenggalek
2018,392,LPSE Kabupaten Barito Timur
2018,393,LPSE Kabupaten Kayong Utara
2018,394,LPSE Kabupaten Tulang Bawang
2018,395,LPSE Kabupaten Lombok Timur
2018,396,LPSE Kota Mataram
2018,398,LPSE Kabupaten Cirebon
2018,399,LPSE Badan Informasi Geospasial
2018,400,LPSE Kabupaten Majene
2018,401,LPSE Kabupaten Ogan Komering Ulu
2018,402,LPSE Universitas Haluoleo
2018,404,LPSE Kabupaten Sidenreng Rappang
2018,405,LPSE Kota Baubau
2018,406,LPSE Kabupaten Minahasa
2018,407,LPSE Kabupaten Asahan
2018,408,LPSE Universitas Jambi
2018,409,LPSE Kabupaten Manggarai Barat
2018,41,LPSE Provinsi Papua
2018,410,LPSE Kota Probolinggo
2018,412,LPSE Kabupaten Labuan Batu Selatan
2018,413,LPSE Kabupaten Sampang
2018,414,LPSE Kabupaten Sukamara
2018,415,LPSE Kabupaten Tuban
2018,417,LPSE Kabupaten Bone Bolango
2018,418,LPSE Kabupaten Cianjur
2018,419,LPSE Kota Pasuruan
2018,42,LPSE Provinsi Jawa Tengah
2018,420,LPSE Kabupaten Humbang Hasundutan
2018,421,LPSE Kabupaten Halmahera Selatan
2018,422,LPSE Kabupaten Luwu Timur
2018,423,LPSE Kabupaten Demak
2018,424,LPSE Badan Intelijen Negara
2018,425,LPSE Kabupaten Bungo
2018,426,LPSE Kabupaten Aceh Besar
2018,427,LPSE Kabupaten Kotabaru
2018,43,LPSE Kabupaten Berau
2018,430,LPSE Kabupaten Konawe Selatan
2018,431,LPSE Kabupaten Kaur
2018,432,LPSE Kabupaten Sumedang
2018,433,LPSE Kabupaten Klungkung
2018,434,LPSE Kabupaten Lahat
2018,435,LPSE Kabupaten Manokwari
2018,436,LPSE Kabupaten Minahasa Selatan
2018,437,LPSE Kabupaten Sigi
2018,438,LPSE Kabupaten Katingan
2018,439,LPSE Kota Kupang
2018,44,LPSE POLRI
2018,440,LPSE Kota Tasikmalaya
2018,441,LPSE Kabupaten Muna
2018,443,LPSE Kabupaten Dharmasraya
2018,444,LPSE Kabupaten Bengkayang
2018,445,LPSE Kota Tebing Tinggi
2018,446,LPSE Universitas Udayana
2018,447,LPSE Kabupaten Ogan Komering Ulu Timur
2018,448,LPSE Kabupaten Wakatobi
2018,449,LPSE Kabupaten Tulungagung
2018,45,LPSE Kabupaten Luwu Utara
2018,450,LPSE Kota Sungai Penuh
2018,451,LPSE Kabupaten Buton
2018,452,LPSE Kabupaten Gorontalo Utara
2018,453,LPSE Kabupaten Pamekasan
2018,456,LPSE Kabupaten Banggai
2018,457,LPSE Kabupaten Sumba Barat
2018,458,LPSE Kabupaten Barito Utara
2018,459,LPSE Kabupaten Meranti
2018,46,LPSE Politeknik Negeri Lampung
2018,460,LPSE Kabupaten Aceh Selatan
2018,461,LPSE Kabupaten Manggarai Timur
2018,462,LPSE Kabupaten Dairi
2018,463,LPSE Kabupaten Boalemo
2018,464,LPSE Kota Bima
2018,465,LPSE IAIN Raden Fatah Palembang
2018,466,LPSE Kabupaten Jeneponto
2018,468,LPSE Universitas Syiah Kuala Banda Aceh
2018,469,LPSE Badan SAR Nasional
2018,47,LPSE Kementrian Kesehatan
2018,470,LPSE Kabupaten Pandeglang
2018,471,LPSE Kabupaten Padang Lawas Utara
2018,472,LPSE Kabupaten Bondowoso
2018,474,LPSE Kabupaten Kolaka
2018,475,LPSE Kabupaten Bolaang Mongondow
2018,476,LPSE Kabupaten Tanggamus
2018,477,LPSE Kabupaten Pulau Morotai
2018,478,LPSE Kota Gunungsitoli
2018,479,LPSE Kabupaten Dompu
2018,48,LPSE Kota Tegal
2018,481,LPSE Kabupaten Labuhan Batu
2018,482,LPSE Kemanterian Pertahanan Republik Indonesia
2018,483,LPSE Kabupaten Pulang Pisau
2018,484,LPSE Kabupaten Rokan Hilir
2018,486,LPSE Kabupaten Tulang Bawang Barat
2018,487,LPSE Kabupaten Lombok Utara
2018,488,LPSE Kabupaten Kapuas Hulu
2018,489,LPSE Kab. Mentawai
2018,490,LPSE Universitas Lampung
2018,491,LPSE Lembaga Sandi Negara
2018,492,LPSE Kabupaten Bombana
2018,493,LPSE Kota Serang
2018,494,LPSE Kabupaten Simalungun
2018,495,LPSE Kabupaten Bintan
2018,496,LPSE Kabupaten Landak
2018,497,LPSE Kabupaten Gayo Lues
2018,498,LPSE Kabupaten Aceh Barat
2018,50,LPSE Kota Payakumbuh
2018,500,LPSE Kabupaten Bangkalan
2018,501,LPSE Kabupaten Kendal
2018,502,LPSE Kabupaten Luwu
2018,504,LPSE Kabupaten Tabanan
2018,505,LPSE Kabupaten Aceh Tamiang
2018,506,LPSE Kabupaten Kepulauan Sangihe
2018,507,LPSE Kabupaten Timor Tengah Selatan
2018,508,LPSE Kabupaten Aceh Singkil
2018,509,LPSE Kab. Kepulauan Pangkajene
2018,51,LPSE Kabupaten Klaten
2018,510,LPSE Kabupaten Murung Raya
2018,511,LPSE Kabupaten Tolitoli
2018,512,LPSE Universitas Palang Karaya
2018,513,LPSE Kabupaten Karangasem
2018,514,LPSE Kabupaten Bireuen
2018,515,LPSE Kabupaten Bengkulu Tengah
2018,516,LPSE Kabupaten Karo
2018,517,LPSE Kabupaten Aceh Timur
2018,518,LPSE Kota Tidore Kepulauan
2018,519,LPSE Kementerian Pemuda dan Olahraga
2018,52,LPSE Kabupaten Paser
2018,520,LPSE Politeknik Negeri Jember
2018,521,LPSE Kabupaten Soppeng
2018,523,LPSE Kota Padangsidimpuan
2018,524,LPSE BMKG
2018,526,LPSE Kota Pematangsiantar
2018,527,LPSE Polda Banten
2018,53,LPSE Kabupaten Kebumen
2018,531,LPSE POLDA GORONTALO
2018,532,LPSE Polda Kalimantan Timur
2018,533,LPSE Polda Kalimantan Barat
2018,534,LPSE Polda Kalimantan Tengah
2018,536,LPSE POLDA Kepulauan Riau
2018,538,LPSE Badan Pengusaha Batam
2018,539,LPSE Kabupaten Bima
2018,54,LPSE Kabupaten Sleman
2018,540,LPSE Kabupaten Melawi
2018,541,LPSE Polda Sulawesi Utara
2018,542,LPSE POLDA SULAWESI TENGAH
2018,544,LPSE POLDA SULSEL
2018,546,LPSE Polda Sumatera Utara
2018,547,LPSE Badan Nasional Penanggulangan Terorisme
2018,548,LPSE Kabupaten Nagan Raya
2018,549,LPSE Kabupaten Deli Serdang
2018,550,LPSE Kabupaten Subulussalam
2018,551,LPSE Kabupaten Kupang
2018,552,LPSE Kabupaten Bolaang Mongondow Selatan
2018,553,LPSE Kabupaten Bangli
2018,554,LPSE Kota Tomohon
2018,555,LPSE Mahkamah Agung
2018,556,LPSE DPD RI
2018,558,LPSE Kabupaten Toba Samosir
2018,559,LPSE Kabupaten Fakfak
2018,56,LPSE Kabupaten Balangan
2018,560,LPSE Universitas Lambung Mangkurat
2018,561,LPSE Polda Maluku Utara
2018,562,LPSE Kabupaten Sumba Tengah
2018,564,LPSE Kabupaten Seluma
2018,565,LPSE Kabupaten Pidie
2018,566,LPSE Kabupaten Bone
2018,567,LPSE Kabupaten Nias Selatan
2018,568,LPSE Polda Aceh
2018,569,LPSE Polda Jawa Tengah
2018,57,LPSE Kabupaten Lamongan
2018,570,LPSE Kabupaten Kepulauan Selayar
2018,571,LPSE Kota Kendari
2018,572,LPSE Polda Kalimantan Selatan
2018,573,LPSE Polda NTT
